date,mev_unscaled,mev_monthly,isPartial,scale,mev
2020-09-21,100,50.0,,0.5,50.0
2020-09-22,72,50.0,,0.5,36.0
2020-09-23,45,50.0,,0.5,22.5
2020-09-24,39,50.0,,0.5,19.5
2020-09-25,71,50.0,,0.5,35.5
2020-09-26,74,50.0,,0.5,37.0
2020-09-27,0,38.0,False,0.38,0.0
2020-09-28,59,38.0,,0.38,22.42
2020-09-29,54,38.0,,0.38,20.52
2020-09-30,44,38.0,,0.38,16.72
2020-10-01,34,38.0,,0.38,12.92
2020-10-02,15,38.0,,0.38,5.7
2020-10-03,0,38.0,,0.38,0.0
2020-10-04,0,52.0,False,0.52,0.0
2020-10-05,33,52.0,,0.52,17.16
2020-10-06,38,52.0,,0.52,19.76
2020-10-07,61,52.0,,0.52,31.720000000000002
2020-10-08,38,52.0,,0.52,19.76
2020-10-09,36,52.0,,0.52,18.72
2020-10-10,48,52.0,,0.52,24.96
2020-10-11,17,47.0,False,0.47,7.989999999999999
2020-10-12,19,47.0,,0.47,8.93
2020-10-13,22,47.0,,0.47,10.34
2020-10-14,0,47.0,,0.47,0.0
2020-10-15,56,47.0,,0.47,26.32
2020-10-16,33,47.0,,0.47,15.51
2020-10-17,45,47.0,,0.47,21.15
2020-10-18,100,64.0,False,0.64,64.0
2020-10-19,44,64.0,,0.64,28.16
2020-10-20,48,64.0,,0.64,30.72
2020-10-21,64,64.0,,0.64,40.96
2020-10-22,56,64.0,,0.64,35.84
2020-10-23,80,64.0,,0.64,51.2
2020-10-24,37,64.0,,0.64,23.68
2020-10-25,26,30.0,False,0.3,7.8
2020-10-26,15,30.0,,0.3,4.5
2020-10-27,38,30.0,,0.3,11.4
2020-10-28,14,30.0,,0.3,4.2
2020-10-29,76,30.0,,0.3,22.8
2020-10-30,28,30.0,,0.3,8.4
2020-10-31,0,30.0,,0.3,0.0
2020-11-01,64,42.0,False,0.42,26.88
2020-11-02,100,42.0,,0.42,42.0
2020-11-03,31,42.0,,0.42,13.02
2020-11-04,16,42.0,,0.42,6.72
2020-11-05,25,42.0,,0.42,10.5
2020-11-06,0,42.0,,0.42,0.0
2020-11-07,55,42.0,,0.42,23.099999999999998
2020-11-08,47,48.0,False,0.48,22.56
2020-11-09,36,48.0,,0.48,17.28
2020-11-10,38,48.0,,0.48,18.24
2020-11-11,60,48.0,,0.48,28.799999999999997
2020-11-12,64,48.0,,0.48,30.72
2020-11-13,18,48.0,,0.48,8.64
2020-11-14,75,48.0,,0.48,36.0
2020-11-15,72,55.0,False,0.55,39.6
2020-11-16,48,55.0,,0.55,26.400000000000002
2020-11-17,28,55.0,,0.55,15.400000000000002
2020-11-18,47,55.0,,0.55,25.85
2020-11-19,46,55.0,,0.55,25.3
2020-11-20,47,55.0,,0.55,25.85
2020-11-21,0,55.0,,0.55,0.0
2020-11-22,0,41.0,False,0.41,0.0
2020-11-23,22,41.0,,0.41,9.02
2020-11-24,46,41.0,,0.41,18.86
2020-11-25,58,41.0,,0.41,23.779999999999998
2020-11-26,0,41.0,,0.41,0.0
2020-11-27,81,41.0,,0.41,33.21
2020-11-28,35,41.0,,0.41,14.35
2020-11-29,57,43.0,False,0.43,24.509999999999998
2020-11-30,0,43.0,,0.43,0.0
2020-12-01,17,43.0,,0.43,7.31
2020-12-02,100,43.0,,0.43,43.0
2020-12-03,41,43.0,,0.43,17.63
2020-12-04,0,43.0,,0.43,0.0
2020-12-05,0,43.0,,0.43,0.0
2020-12-06,30,33.0,False,0.33,9.9
2020-12-07,29,33.0,,0.33,9.57
2020-12-08,23,33.0,,0.33,7.590000000000001
2020-12-09,32,33.0,,0.33,10.56
2020-12-10,30,33.0,,0.33,9.9
2020-12-11,37,33.0,,0.33,12.21
2020-12-12,0,33.0,,0.33,0.0
2020-12-13,0,29.0,False,0.29,0.0
2020-12-14,24,29.0,,0.29,6.959999999999999
2020-12-15,0,29.0,,0.29,0.0
2020-12-16,83,29.0,,0.29,24.069999999999997
2020-12-17,0,29.0,,0.29,0.0
2020-12-18,25,29.0,,0.29,7.249999999999999
2020-12-19,0,29.0,,0.29,0.0
2020-12-20,0,11.0,False,0.11,0.0
2020-12-21,0,11.0,,0.11,0.0
2020-12-22,17,11.0,,0.11,1.87
2020-12-23,0,11.0,,0.11,0.0
2020-12-24,0,11.0,,0.11,0.0
2020-12-25,29,11.0,,0.11,3.19
2020-12-26,62,11.0,,0.11,6.82
2020-12-27,22,26.0,False,0.26,5.720000000000001
2020-12-28,25,26.0,,0.26,6.5
2020-12-29,0,26.0,,0.26,0.0
2020-12-30,39,26.0,,0.26,10.14
2020-12-31,26,26.0,,0.26,6.76
2021-01-01,0,26.0,,0.26,0.0
2021-01-02,72,26.0,,0.26,18.72
2021-01-03,0,27.0,False,0.27,0.0
2021-01-04,21,27.0,,0.27,5.67
2021-01-05,0,27.0,,0.27,0.0
2021-01-06,36,27.0,,0.27,9.72
2021-01-07,0,27.0,,0.27,0.0
2021-01-08,37,27.0,,0.27,9.99
2021-01-09,100,27.0,,0.27,27.0
2021-01-10,0,34.0,False,0.34,0.0
2021-01-11,33,34.0,,0.34,11.22
2021-01-12,66,34.0,,0.34,22.44
2021-01-13,22,34.0,,0.34,7.48
2021-01-14,48,34.0,,0.34,16.32
2021-01-15,23,34.0,,0.34,7.82
2021-01-16,38,34.0,,0.34,12.920000000000002
2021-01-17,56,33.0,False,0.33,18.48
2021-01-18,74,33.0,,0.33,24.42
2021-01-19,71,33.0,,0.33,23.43
2021-01-20,45,33.0,,0.33,14.850000000000001
2021-01-21,53,33.0,,0.33,17.490000000000002
2021-01-22,28,33.0,,0.33,9.24
2021-01-23,0,33.0,,0.33,0.0
2021-01-24,71,36.0,False,0.36,25.56
2021-01-25,0,36.0,,0.36,0.0
2021-01-26,29,36.0,,0.36,10.44
2021-01-27,56,36.0,,0.36,20.16
2021-01-28,0,36.0,,0.36,0.0
2021-01-29,37,36.0,,0.36,13.32
2021-01-30,0,36.0,,0.36,0.0
2021-01-31,0,43.0,False,0.43,0.0
2021-02-01,83,43.0,,0.43,35.69
2021-02-02,0,43.0,,0.43,0.0
2021-02-03,0,43.0,,0.43,0.0
2021-02-04,77,43.0,,0.43,33.11
2021-02-05,44,43.0,,0.43,18.919999999999998
2021-02-06,61,43.0,,0.43,26.23
2021-02-07,100,51.0,False,0.51,51.0
2021-02-08,60,51.0,,0.51,30.6
2021-02-09,68,51.0,,0.51,34.68
2021-02-10,0,51.0,,0.51,0.0
2021-02-11,73,51.0,,0.51,37.230000000000004
2021-02-12,80,51.0,,0.51,40.8
2021-02-13,63,51.0,,0.51,32.13
2021-02-14,51,34.0,False,0.34,17.34
2021-02-15,0,34.0,,0.34,0.0
2021-02-16,67,34.0,,0.34,22.78
2021-02-17,84,34.0,,0.34,28.560000000000002
2021-02-18,33,34.0,,0.34,11.22
2021-02-19,80,34.0,,0.34,27.200000000000003
2021-02-20,0,34.0,,0.34,0.0
2021-02-21,0,38.0,False,0.38,0.0
2021-02-22,91,38.0,,0.38,34.58
2021-02-23,72,38.0,,0.38,27.36
2021-02-24,90,38.0,,0.38,34.2
2021-02-25,0,38.0,,0.38,0.0
2021-02-26,0,38.0,,0.38,0.0
2021-02-27,0,38.0,,0.38,0.0
2021-02-28,44,55.0,False,0.55,24.200000000000003
2021-03-01,100,55.0,,0.55,55.00000000000001
2021-03-02,86,55.0,,0.55,47.300000000000004
2021-03-03,73,55.0,,0.55,40.150000000000006
2021-03-04,55,55.0,,0.55,30.250000000000004
2021-03-05,45,55.0,,0.55,24.750000000000004
2021-03-06,38,55.0,,0.55,20.900000000000002
2021-03-07,55,45.0,False,0.45,24.75
2021-03-08,80,45.0,,0.45,36.0
2021-03-09,21,45.0,,0.45,9.450000000000001
2021-03-10,40,45.0,,0.45,18.0
2021-03-11,0,45.0,,0.45,0.0
2021-03-12,28,45.0,,0.45,12.6
2021-03-13,0,45.0,,0.45,0.0
2021-03-14,89,45.0,False,0.45,40.050000000000004
2021-03-15,24,45.0,,0.45,10.8
2021-03-16,50,45.0,,0.45,22.5
2021-03-17,25,45.0,,0.45,11.25
2021-03-18,34,45.0,,0.45,15.3
2021-03-19,67,45.0,,0.45,30.150000000000002
2021-03-20,53,45.0,,0.45,23.85
2021-03-21,98,44.0,False,0.44,43.12
2021-03-22,66,44.0,,0.44,29.04
2021-03-23,64,44.0,,0.44,28.16
2021-03-24,62,44.0,,0.44,27.28
2021-03-25,46,44.0,,0.44,20.24
2021-03-26,31,44.0,,0.44,13.64
2021-03-27,0,44.0,,0.44,0.0
2021-03-28,67,41.0,False,0.41,27.47
2021-03-29,20,41.0,,0.41,8.2
2021-03-30,64,41.0,,0.41,26.24
2021-03-31,26,41.0,,0.41,10.66
2021-04-01,73,41.0,,0.41,29.93
2021-04-02,18,41.0,,0.41,7.38
2021-04-03,59,41.0,,0.41,24.189999999999998
2021-04-04,42,51.0,False,0.51,21.42
2021-04-05,47,51.0,,0.51,23.97
2021-04-06,26,51.0,,0.51,13.26
2021-04-07,67,51.0,,0.51,34.17
2021-04-08,53,51.0,,0.51,27.03
2021-04-09,0,51.0,,0.51,0.0
2021-04-10,53,51.0,,0.51,27.03
2021-04-11,74,76.0,False,0.76,56.24
2021-04-12,58,76.0,,0.76,44.08
2021-04-13,58,76.0,,0.76,44.08
2021-04-14,100,76.0,,0.76,76.0
2021-04-15,76,76.0,,0.76,57.76
2021-04-16,36,76.0,,0.76,27.36
2021-04-17,0,76.0,,0.76,0.0
2021-04-18,15,55.0,False,0.55,8.25
2021-04-19,27,55.0,,0.55,14.850000000000001
2021-04-20,43,55.0,,0.55,23.650000000000002
2021-04-21,38,55.0,,0.55,20.900000000000002
2021-04-22,49,55.0,,0.55,26.950000000000003
2021-04-23,37,55.0,,0.55,20.35
2021-04-24,46,55.0,,0.55,25.3
2021-04-25,28,66.0,False,0.66,18.48
2021-04-26,48,66.0,,0.66,31.68
2021-04-27,45,66.0,,0.66,29.700000000000003
2021-04-28,66,66.0,,0.66,43.56
2021-04-29,65,66.0,,0.66,42.9
2021-04-30,40,66.0,,0.66,26.400000000000002
2021-05-01,29,66.0,,0.66,19.14
2021-05-02,52,66.0,False,0.66,34.32
2021-05-03,97,66.0,,0.66,64.02
2021-05-04,37,66.0,,0.66,24.42
2021-05-05,47,66.0,,0.66,31.020000000000003
2021-05-06,0,66.0,,0.66,0.0
2021-05-07,57,66.0,,0.66,37.620000000000005
2021-05-08,23,66.0,,0.66,15.180000000000001
2021-05-09,100,54.0,False,0.54,54.0
2021-05-10,79,54.0,,0.54,42.660000000000004
2021-05-11,65,54.0,,0.54,35.1
2021-05-12,32,54.0,,0.54,17.28
2021-05-13,25,54.0,,0.54,13.5
2021-05-14,36,54.0,,0.54,19.44
2021-05-15,61,54.0,,0.54,32.940000000000005
2021-05-16,47,43.0,False,0.43,20.21
2021-05-17,0,43.0,,0.43,0.0
2021-05-18,0,43.0,,0.43,0.0
2021-05-19,35,43.0,,0.43,15.049999999999999
2021-05-20,54,43.0,,0.43,23.22
2021-05-21,34,43.0,,0.43,14.62
2021-05-22,15,43.0,,0.43,6.45
2021-05-23,22,42.0,False,0.42,9.24
2021-05-24,35,42.0,,0.42,14.7
2021-05-25,56,42.0,,0.42,23.52
2021-05-26,21,42.0,,0.42,8.82
2021-05-27,20,42.0,,0.42,8.4
2021-05-28,55,42.0,,0.42,23.099999999999998
2021-05-29,42,42.0,,0.42,17.64
2021-05-30,53,44.0,False,0.44,23.32
2021-05-31,65,44.0,,0.44,28.6
2021-06-01,0,44.0,,0.44,0.0
2021-06-02,61,44.0,,0.44,26.84
2021-06-03,25,44.0,,0.44,11.0
2021-06-04,92,44.0,,0.44,40.48
2021-06-05,36,44.0,,0.44,15.84
2021-06-06,65,35.0,False,0.35,22.75
2021-06-07,52,35.0,,0.35,18.2
2021-06-08,86,35.0,,0.35,30.099999999999998
2021-06-09,19,35.0,,0.35,6.6499999999999995
2021-06-10,33,35.0,,0.35,11.549999999999999
2021-06-11,49,35.0,,0.35,17.15
2021-06-12,27,35.0,,0.35,9.45
2021-06-13,100,40.0,False,0.4,40.0
2021-06-14,42,40.0,,0.4,16.8
2021-06-15,59,40.0,,0.4,23.6
2021-06-16,69,40.0,,0.4,27.6
2021-06-17,29,40.0,,0.4,11.600000000000001
2021-06-18,57,40.0,,0.4,22.8
2021-06-19,0,40.0,,0.4,0.0
2021-06-20,28,45.0,False,0.45,12.6
2021-06-21,30,45.0,,0.45,13.5
2021-06-22,50,45.0,,0.45,22.5
2021-06-23,42,45.0,,0.45,18.900000000000002
2021-06-24,62,45.0,,0.45,27.900000000000002
2021-06-25,50,45.0,,0.45,22.5
2021-06-26,57,45.0,,0.45,25.650000000000002
2021-06-27,0,46.0,False,0.46,0.0
2021-06-28,20,46.0,,0.46,9.200000000000001
2021-06-29,0,46.0,,0.46,0.0
2021-06-30,0,46.0,,0.46,0.0
2021-07-01,81,46.0,,0.46,37.260000000000005
2021-07-02,40,46.0,,0.46,18.400000000000002
2021-07-03,62,46.0,,0.46,28.52
2021-07-04,0,37.0,False,0.37,0.0
2021-07-05,17,37.0,,0.37,6.29
2021-07-06,26,37.0,,0.37,9.62
2021-07-07,60,37.0,,0.37,22.2
2021-07-08,34,37.0,,0.37,12.58
2021-07-09,0,37.0,,0.37,0.0
2021-07-10,40,37.0,,0.37,14.8
2021-07-11,22,39.0,False,0.39,8.58
2021-07-12,60,39.0,,0.39,23.400000000000002
2021-07-13,0,39.0,,0.39,0.0
2021-07-14,16,39.0,,0.39,6.24
2021-07-15,26,39.0,,0.39,10.14
2021-07-16,44,39.0,,0.39,17.16
2021-07-17,29,39.0,,0.39,11.31
2021-07-18,43,33.0,False,0.33,14.190000000000001
2021-07-19,22,33.0,,0.33,7.260000000000001
2021-07-20,100,33.0,,0.33,33.0
2021-07-21,35,33.0,,0.33,11.55
2021-07-22,73,33.0,,0.33,24.09
2021-07-23,0,33.0,,0.33,0.0
2021-07-24,32,33.0,,0.33,10.56
2021-07-25,0,49.0,False,0.49,0.0
2021-07-26,23,49.0,,0.49,11.27
2021-07-27,40,49.0,,0.49,19.6
2021-07-28,31,49.0,,0.49,15.19
2021-07-29,36,49.0,,0.49,17.64
2021-07-30,67,49.0,,0.49,32.83
2021-07-31,42,49.0,,0.49,20.58
2021-08-01,0,36.0,False,0.36,0.0
2021-08-02,36,36.0,,0.36,12.959999999999999
2021-08-03,0,36.0,,0.36,0.0
2021-08-04,96,36.0,,0.36,34.56
2021-08-05,28,36.0,,0.36,10.08
2021-08-06,48,36.0,,0.36,17.28
2021-08-07,0,36.0,,0.36,0.0
2021-08-08,0,53.0,False,0.53,0.0
2021-08-09,95,53.0,,0.53,50.35
2021-08-10,23,53.0,,0.53,12.190000000000001
2021-08-11,100,53.0,,0.53,53.0
2021-08-12,78,53.0,,0.53,41.34
2021-08-13,0,53.0,,0.53,0.0
2021-08-14,43,53.0,,0.53,22.790000000000003
2021-08-15,51,37.0,False,0.37,18.87
2021-08-16,0,37.0,,0.37,0.0
2021-08-17,65,37.0,,0.37,24.05
2021-08-18,0,37.0,,0.37,0.0
2021-08-19,35,37.0,,0.37,12.95
2021-08-20,48,37.0,,0.37,17.759999999999998
2021-08-21,0,37.0,,0.37,0.0
2021-08-22,0,30.0,False,0.3,0.0
2021-08-23,69,30.0,,0.3,20.7
2021-08-24,23,30.0,,0.3,6.8999999999999995
2021-08-25,38,30.0,,0.3,11.4
2021-08-26,0,30.0,,0.3,0.0
2021-08-27,0,30.0,,0.3,0.0
2021-08-28,52,30.0,,0.3,15.6
2021-08-29,46,54.0,False,0.54,24.840000000000003
2021-08-30,49,54.0,,0.54,26.46
2021-08-31,77,54.0,,0.54,41.580000000000005
2021-09-01,77,54.0,,0.54,41.580000000000005
2021-09-02,0,54.0,,0.54,0.0
2021-09-03,15,54.0,,0.54,8.100000000000001
2021-09-04,25,54.0,,0.54,13.5
2021-09-05,50,48.0,False,0.48,24.0
2021-09-06,38,48.0,,0.48,18.24
2021-09-07,50,48.0,,0.48,24.0
2021-09-08,35,48.0,,0.48,16.8
2021-09-09,17,48.0,,0.48,8.16
2021-09-10,56,48.0,,0.48,26.88
2021-09-11,43,48.0,,0.48,20.64
2021-09-12,44,45.0,False,0.45,19.8
2021-09-13,16,45.0,,0.45,7.2
2021-09-14,28,45.0,,0.45,12.6
2021-09-15,100,45.0,,0.45,45.0
2021-09-16,0,45.0,,0.45,0.0
2021-09-17,0,45.0,,0.45,0.0
2021-09-18,41,45.0,,0.45,18.45
2021-09-19,36,47.0,False,0.47,16.919999999999998
2021-09-20,22,47.0,,0.47,10.34
2021-09-21,43,47.0,,0.47,20.209999999999997
2021-09-22,43,47.0,,0.47,20.209999999999997
2021-09-23,17,47.0,,0.47,7.989999999999999
2021-09-24,79,47.0,,0.47,37.129999999999995
2021-09-25,16,47.0,,0.47,7.52
2021-09-26,15,57.0,False,0.57,8.549999999999999
2021-09-27,68,57.0,,0.57,38.76
2021-09-28,57,57.0,,0.57,32.489999999999995
2021-09-29,30,57.0,,0.57,17.099999999999998
2021-09-30,37,57.0,,0.57,21.09
2021-10-01,33,57.0,,0.57,18.81
2021-10-02,41,57.0,,0.57,23.369999999999997
2021-10-03,52,40.0,False,0.4,20.8
2021-10-04,28,40.0,,0.4,11.200000000000001
2021-10-05,0,40.0,,0.4,0.0
2021-10-06,75,40.0,,0.4,30.0
2021-10-07,57,40.0,,0.4,22.8
2021-10-08,63,40.0,,0.4,25.200000000000003
2021-10-09,20,40.0,,0.4,8.0
2021-10-10,24,50.0,False,0.5,12.0
2021-10-11,28,50.0,,0.5,14.0
2021-10-12,32,50.0,,0.5,16.0
2021-10-13,73,50.0,,0.5,36.5
2021-10-14,56,50.0,,0.5,28.0
2021-10-15,74,50.0,,0.5,37.0
2021-10-16,38,50.0,,0.5,19.0
2021-10-17,44,57.0,False,0.57,25.08
2021-10-18,73,57.0,,0.57,41.61
2021-10-19,68,57.0,,0.57,38.76
2021-10-20,60,57.0,,0.57,34.199999999999996
2021-10-21,0,57.0,,0.57,0.0
2021-10-22,73,57.0,,0.57,41.61
2021-10-23,0,57.0,,0.57,0.0
2021-10-24,51,69.0,False,0.69,35.19
2021-10-25,85,69.0,,0.69,58.65
2021-10-26,100,69.0,,0.69,69.0
2021-10-27,39,69.0,,0.69,26.909999999999997
2021-10-28,20,69.0,,0.69,13.799999999999999
2021-10-29,46,69.0,,0.69,31.74
2021-10-30,86,69.0,,0.69,59.339999999999996
2021-10-31,0,59.0,False,0.59,0.0
2021-11-01,58,59.0,,0.59,34.22
2021-11-02,44,59.0,,0.59,25.959999999999997
2021-11-03,47,59.0,,0.59,27.729999999999997
2021-11-04,63,59.0,,0.59,37.169999999999995
2021-11-05,73,59.0,,0.59,43.07
2021-11-06,32,59.0,,0.59,18.88
2021-11-07,0,41.0,False,0.41,0.0
2021-11-08,44,41.0,,0.41,18.04
2021-11-09,0,41.0,,0.41,0.0
2021-11-10,23,41.0,,0.41,9.43
2021-11-11,20,41.0,,0.41,8.2
2021-11-12,70,41.0,,0.41,28.7
2021-11-13,40,41.0,,0.41,16.4
2021-11-14,0,41.0,False,0.41,0.0
2021-11-15,23,41.0,,0.41,9.43
2021-11-16,35,41.0,,0.41,14.35
2021-11-17,0,41.0,,0.41,0.0
2021-11-18,67,41.0,,0.41,27.47
2021-11-19,0,41.0,,0.41,0.0
2021-11-20,28,41.0,,0.41,11.479999999999999
2021-11-21,0,51.0,False,0.51,0.0
2021-11-22,76,51.0,,0.51,38.76
2021-11-23,0,51.0,,0.51,0.0
2021-11-24,0,51.0,,0.51,0.0
2021-11-25,100,51.0,,0.51,51.0
2021-11-26,29,51.0,,0.51,14.790000000000001
2021-11-27,0,51.0,,0.51,0.0
2021-11-28,55,45.0,False,0.45,24.75
2021-11-29,31,45.0,,0.45,13.950000000000001
2021-11-30,42,45.0,,0.45,18.900000000000002
2021-12-01,36,45.0,,0.45,16.2
2021-12-02,49,45.0,,0.45,22.05
2021-12-03,0,45.0,,0.45,0.0
2021-12-04,37,45.0,,0.45,16.650000000000002
2021-12-05,69,64.0,False,0.64,44.160000000000004
2021-12-06,45,64.0,,0.64,28.8
2021-12-07,27,64.0,,0.64,17.28
2021-12-08,45,64.0,,0.64,28.8
2021-12-09,74,64.0,,0.64,47.36
2021-12-10,100,64.0,,0.64,64.0
2021-12-11,33,64.0,,0.64,21.12
2021-12-12,46,40.0,False,0.4,18.400000000000002
2021-12-13,48,40.0,,0.4,19.200000000000003
2021-12-14,100,40.0,,0.4,40.0
2021-12-15,0,40.0,,0.4,0.0
2021-12-16,39,40.0,,0.4,15.600000000000001
2021-12-17,56,40.0,,0.4,22.400000000000002
2021-12-18,0,40.0,,0.4,0.0
2021-12-19,65,36.0,False,0.36,23.4
2021-12-20,0,36.0,,0.36,0.0
2021-12-21,92,36.0,,0.36,33.12
2021-12-22,51,36.0,,0.36,18.36
2021-12-23,51,36.0,,0.36,18.36
2021-12-24,47,36.0,,0.36,16.919999999999998
2021-12-25,59,36.0,,0.36,21.24
2021-12-26,29,33.0,False,0.33,9.57
2021-12-27,52,33.0,,0.33,17.16
2021-12-28,43,33.0,,0.33,14.190000000000001
2021-12-29,0,33.0,,0.33,0.0
2021-12-30,57,33.0,,0.33,18.810000000000002
2021-12-31,59,33.0,,0.33,19.470000000000002
2022-01-01,0,33.0,,0.33,0.0
2022-01-02,0,42.0,False,0.42,0.0
2022-01-03,0,42.0,,0.42,0.0
2022-01-04,0,42.0,,0.42,0.0
2022-01-05,89,42.0,,0.42,37.379999999999995
2022-01-06,73,42.0,,0.42,30.66
2022-01-07,80,42.0,,0.42,33.6
2022-01-08,57,42.0,,0.42,23.939999999999998
2022-01-09,34,38.0,False,0.38,12.92
2022-01-10,0,38.0,,0.38,0.0
2022-01-11,0,38.0,,0.38,0.0
2022-01-12,52,38.0,,0.38,19.76
2022-01-13,0,38.0,,0.38,0.0
2022-01-14,73,38.0,,0.38,27.740000000000002
2022-01-15,0,38.0,,0.38,0.0
2022-01-16,0,38.0,False,0.38,0.0
2022-01-17,41,38.0,,0.38,15.58
2022-01-18,40,38.0,,0.38,15.2
2022-01-19,55,38.0,,0.38,20.9
2022-01-20,26,38.0,,0.38,9.88
2022-01-21,50,38.0,,0.38,19.0
2022-01-22,0,38.0,,0.38,0.0
2022-01-23,52,43.0,False,0.43,22.36
2022-01-24,100,43.0,,0.43,43.0
2022-01-25,54,43.0,,0.43,23.22
2022-01-26,67,43.0,,0.43,28.81
2022-01-27,28,43.0,,0.43,12.04
2022-01-28,72,43.0,,0.43,30.96
2022-01-29,0,43.0,,0.43,0.0
2022-01-30,58,55.0,False,0.55,31.900000000000002
2022-01-31,71,55.0,,0.55,39.050000000000004
2022-02-01,60,55.0,,0.55,33.0
2022-02-02,55,55.0,,0.55,30.250000000000004
2022-02-03,100,55.0,,0.55,55.00000000000001
2022-02-04,48,55.0,,0.55,26.400000000000002
2022-02-05,51,55.0,,0.55,28.05
2022-02-06,73,62.0,False,0.62,45.26
2022-02-07,79,62.0,,0.62,48.98
2022-02-08,96,62.0,,0.62,59.519999999999996
2022-02-09,57,62.0,,0.62,35.339999999999996
2022-02-10,74,62.0,,0.62,45.88
2022-02-11,72,62.0,,0.62,44.64
2022-02-12,46,62.0,,0.62,28.52
2022-02-13,78,64.0,False,0.64,49.92
2022-02-14,43,64.0,,0.64,27.52
2022-02-15,53,64.0,,0.64,33.92
2022-02-16,85,64.0,,0.64,54.4
2022-02-17,76,64.0,,0.64,48.64
2022-02-18,70,64.0,,0.64,44.800000000000004
2022-02-19,52,64.0,,0.64,33.28
2022-02-20,60,64.0,False,0.64,38.4
2022-02-21,27,64.0,,0.64,17.28
2022-02-22,58,64.0,,0.64,37.12
2022-02-23,87,64.0,,0.64,55.68
2022-02-24,66,64.0,,0.64,42.24
2022-02-25,74,64.0,,0.64,47.36
2022-02-26,49,64.0,,0.64,31.36
2022-02-27,29,61.0,False,0.61,17.69
2022-02-28,82,61.0,,0.61,50.019999999999996
2022-03-01,23,61.0,,0.61,14.03
2022-03-02,63,61.0,,0.61,38.43
2022-03-03,20,61.0,,0.61,12.2
2022-03-04,53,61.0,,0.61,32.33
2022-03-05,63,61.0,,0.61,38.43
2022-03-06,26,61.0,False,0.61,15.86
2022-03-07,0,61.0,,0.61,0.0
2022-03-08,0,61.0,,0.61,0.0
2022-03-09,95,61.0,,0.61,57.949999999999996
2022-03-10,59,61.0,,0.61,35.99
2022-03-11,22,61.0,,0.61,13.42
2022-03-12,0,61.0,,0.61,0.0
2022-03-13,0,62.0,False,0.62,0.0
2022-03-14,19,62.0,,0.62,11.78
2022-03-15,68,62.0,,0.62,42.16
2022-03-16,43,62.0,,0.62,26.66
2022-03-17,61,62.0,,0.62,37.82
2022-03-18,65,62.0,,0.62,40.3
2022-03-19,0,62.0,,0.62,0.0
2022-03-20,40,72.0,False,0.72,28.799999999999997
2022-03-21,67,72.0,,0.72,48.239999999999995
2022-03-22,63,72.0,,0.72,45.36
2022-03-23,42,72.0,,0.72,30.24
2022-03-24,69,72.0,,0.72,49.68
2022-03-25,100,72.0,,0.72,72.0
2022-03-26,77,72.0,,0.72,55.44
2022-03-27,0,69.0,False,0.69,0.0
2022-03-28,65,69.0,,0.69,44.849999999999994
2022-03-29,64,69.0,,0.69,44.16
2022-03-30,82,69.0,,0.69,56.58
2022-03-31,59,69.0,,0.69,40.709999999999994
2022-04-01,50,69.0,,0.69,34.5
2022-04-02,0,69.0,,0.69,0.0
2022-04-03,23,76.0,False,0.76,17.48
2022-04-04,63,76.0,,0.76,47.88
2022-04-05,67,76.0,,0.76,50.92
2022-04-06,66,76.0,,0.76,50.160000000000004
2022-04-07,61,76.0,,0.76,46.36
2022-04-08,59,76.0,,0.76,44.84
2022-04-09,81,76.0,,0.76,61.56
2022-04-10,65,80.0,False,0.8,52.0
2022-04-11,49,80.0,,0.8,39.2
2022-04-12,46,80.0,,0.8,36.800000000000004
2022-04-13,96,80.0,,0.8,76.80000000000001
2022-04-14,88,80.0,,0.8,70.4
2022-04-15,42,80.0,,0.8,33.6
2022-04-16,37,80.0,,0.8,29.6
2022-04-17,90,98.0,False,0.98,88.2
2022-04-18,53,98.0,,0.98,51.94
2022-04-19,85,98.0,,0.98,83.3
2022-04-20,92,98.0,,0.98,90.16
2022-04-21,100,98.0,,0.98,98.0
2022-04-22,82,98.0,,0.98,80.36
2022-04-23,65,98.0,,0.98,63.699999999999996
2022-04-24,78,100.0,False,1.0,78.0
2022-04-25,43,100.0,,1.0,43.0
2022-04-26,81,100.0,,1.0,81.0
2022-04-27,96,100.0,,1.0,96.0
2022-04-28,87,100.0,,1.0,87.0
2022-04-29,63,100.0,,1.0,63.0
2022-04-30,68,100.0,,1.0,68.0
2022-05-01,65,85.0,False,0.85,55.25
2022-05-02,93,85.0,,0.85,79.05
2022-05-03,66,85.0,,0.85,56.1
2022-05-04,49,85.0,,0.85,41.65
2022-05-05,60,85.0,,0.85,51.0
2022-05-06,44,85.0,,0.85,37.4
2022-05-07,32,85.0,,0.85,27.2
2022-05-08,71,79.0,False,0.79,56.09
2022-05-09,100,79.0,,0.79,79.0
2022-05-10,40,79.0,,0.79,31.6
2022-05-11,41,79.0,,0.79,32.39
2022-05-12,48,79.0,,0.79,37.92
2022-05-13,27,79.0,,0.79,21.330000000000002
2022-05-14,38,79.0,,0.79,30.020000000000003
2022-05-15,29,73.0,False,0.73,21.169999999999998
2022-05-16,21,73.0,,0.73,15.33
2022-05-17,38,73.0,,0.73,27.74
2022-05-18,29,73.0,,0.73,21.169999999999998
2022-05-19,50,73.0,,0.73,36.5
2022-05-20,56,73.0,,0.73,40.879999999999995
2022-05-21,42,73.0,,0.73,30.66
